21.self_attn,24.self_attn,30.self_attn,23.self_attn,27.self_attn,29.self_attn,14.self_attn,13.mlp,19.self_attn,13.self_attn,12.mlp,12.self_attn,14.mlp,26.mlp,28.self_attn,15.self_attn,24.mlp,27.mlp,17.self_attn,25.mlp,18.self_attn,22.mlp,22.self_attn,19.mlp,29.mlp
0.004408130422234535,0.01122497208416462,0.018353916704654694,0.028395865112543106,0.04104696959257126,0.05309939384460449,0.06800546497106552,0.08363570272922516,0.10299500823020935,0.1256025731563568,0.13674035668373108,0.1651771068572998,0.19351576268672943,0.22652968764305115,0.26103776693344116,0.3030526041984558,0.3508197069168091,0.40945497155189514,0.4646637439727783,0.5361741781234741,0.6141038537025452,0.713116466999054,0.8115459084510803,0.911383867263794,1.0222935676574707
36.167919874191284,40.25446081161499,38.841957569122314,37.7320396900177,35.75157928466797,33.54796528816223,32.41146373748779,30.526058435440063,28.87172245979309,27.440341234207153,26.045429229736328,25.0244197845459,23.963937282562256,22.853253602981567,22.540884017944336,20.932584285736084,20.326955318450928,19.12842607498169,18.29995560646057,18.089601516723633,16.744603633880615,15.264058828353882,13.224487543106079,12.068739175796509,10.850529193878174
0.9896373056994818,0.9792746113989638,0.9689119170984456,0.9585492227979274,0.9481865284974094,0.9378238341968912,0.927461139896373,0.9065738341968912,0.896211139896373,0.885848445595855,0.864961139896373,0.854598445595855,0.833711139896373,0.8128238341968912,0.802461139896373,0.792098445595855,0.771211139896373,0.7503238341968912,0.739961139896373,0.7190738341968912,0.708711139896373,0.6878238341968912,0.677461139896373,0.6565738341968912,0.6356865284974094
0.984375,0.96875,0.953125,0.9375,0.921875,0.90625,0.890625,0.875,0.859375,0.84375,0.828125,0.8125,0.796875,0.78125,0.765625,0.75,0.734375,0.71875,0.703125,0.6875,0.671875,0.65625,0.640625,0.625,0.609375
