0.self_attn,0.mlp,1.self_attn,1.mlp,2.self_attn,2.mlp,3.self_attn,3.mlp,4.self_attn,4.mlp,5.self_attn,5.mlp,6.self_attn,6.mlp,7.self_attn,7.mlp,8.self_attn,8.mlp,9.self_attn,9.mlp,10.self_attn,10.mlp,11.self_attn,11.mlp,12.self_attn,12.mlp,13.self_attn,13.mlp,14.self_attn,14.mlp,15.self_attn,15.mlp,16.self_attn,16.mlp,17.self_attn,17.mlp,18.self_attn,18.mlp,19.self_attn,19.mlp,20.self_attn,20.mlp,21.self_attn,21.mlp,22.self_attn,22.mlp,23.self_attn,23.mlp,24.self_attn,24.mlp,25.self_attn,25.mlp,26.self_attn,26.mlp,27.self_attn,27.mlp,28.self_attn,28.mlp,29.self_attn,29.mlp,30.self_attn,30.mlp,31.self_attn,31.mlp
3.26611328125,2.30712890625,2.623046875,5.029296875,1.857666015625,1.873779296875,1.892822265625,1.920166015625,1.86962890625,2.1865234375,1.970947265625,1.91015625,1.917724609375,1.968017578125,1.80029296875,1.653564453125,1.561767578125,1.45361328125,1.422607421875,1.338623046875,1.296875,1.272705078125,1.201904296875,1.156494140625,1.12353515625,1.07275390625,1.01318359375,0.980712890625,0.8994140625,0.97216796875,0.9212646484375,0.9757080078125,0.9970703125,0.9912109375,0.94091796875,1.0025634765625,0.85302734375,0.8017578125,0.7340087890625,0.6807861328125,0.580078125,0.6146240234375,0.512451171875,0.4765625,0.40081787109375,0.43023681640625,0.353271484375,0.34033203125,0.2825927734375,0.285400390625,0.2352294921875,0.174346923828125,0.1629638671875,0.183563232421875,0.1322784423828125,0.122100830078125,0.0861053466796875,0.1214447021484375,0.06304168701171875,0.04308319091796875,0.007503509521484375,0.0702972412109375,0.022624969482421875,0.246551513671875
