0.self_attn,0.mlp,1.self_attn,1.mlp,2.self_attn,2.mlp,3.self_attn,3.mlp,4.self_attn,4.mlp,5.self_attn,5.mlp,6.self_attn,6.mlp,7.self_attn,7.mlp,8.self_attn,8.mlp,9.self_attn,9.mlp,10.self_attn,10.mlp,11.self_attn,11.mlp,12.self_attn,12.mlp,13.self_attn,13.mlp,14.self_attn,14.mlp,15.self_attn,15.mlp,16.self_attn,16.mlp,17.self_attn,17.mlp,18.self_attn,18.mlp,19.self_attn,19.mlp,20.self_attn,20.mlp,21.self_attn,21.mlp,22.self_attn,22.mlp,23.self_attn,23.mlp,24.self_attn,24.mlp,25.self_attn,25.mlp,26.self_attn,26.mlp,27.self_attn,27.mlp,28.self_attn,28.mlp,29.self_attn,29.mlp,30.self_attn,30.mlp,31.self_attn,31.mlp
6.619076728820801,2.4371793270111084,3.24442720413208,9.629865646362305,2.113478183746338,2.171344041824341,2.0494837760925293,2.0878708362579346,2.029189348220825,2.188828706741333,2.042065382003784,2.0757834911346436,2.041309118270874,2.0560460090637207,2.0096065998077393,2.0398330688476562,2.016359329223633,2.0289807319641113,2.0332255363464355,2.0594239234924316,2.077465057373047,2.017510414123535,2.013576030731201,2.021252393722534,2.0160863399505615,2.0157535076141357,2.03302001953125,2.0229134559631348,2.0022521018981934,2.0208263397216797,2.0149142742156982,2.0296592712402344,2.0174264907836914,2.0543925762176514,2.0176758766174316,2.0368664264678955,1.9984896183013916,2.029600143432617,2.002077579498291,2.039585590362549,2.003002643585205,2.0395517349243164,1.9950217008590698,2.037733316421509,2.0002260208129883,2.0306296348571777,1.995269536972046,2.024089813232422,1.9921523332595825,2.0242443084716797,2.0427403450012207,2.0220131874084473,2.0091447830200195,2.0266518592834473,1.9970604181289673,2.034473419189453,2.0159900188446045,2.0356996059417725,2.0153913497924805,2.065858840942383,2.0060672760009766,2.118000030517578,2.024095296859741,2.49112606048584
