14,23,11,24,10,27,15,21,25,8,9,12,22,7,19,13
7.662164211273193,8.183297157287598,8.71082878112793,9.335902214050293,10.057233810424805,10.89597225189209,12.323393821716309,13.735722541809082,15.324671745300293,17.41545867919922,21.865100860595703,25.522371292114258,32.058509826660156,40.259849548339844,57.24306869506836,85.97419738769531
