31,27,13,12,33,29,14,26,35,11,10,25,32,22,30,19,24,9,23,18
6.937727928161621,7.20579195022583,7.508070945739746,7.797563552856445,8.163403511047363,8.571990966796875,8.951870918273926,9.421603202819824,9.942506790161133,10.36677360534668,10.945977210998535,11.610361099243164,12.40634536743164,13.390480041503906,14.793277740478516,16.34497833251953,18.327360153198242,21.113527297973633,25.812219619750977,36.77041244506836
