31,27,13,12,33,29,14,26,35,11,10,25,32,22,30,19,24,9,23,18
69.28638648986816,69.21880292892456,66.9314534664154,64.1250696182251,58.91051697731018,57.50926446914673,54.77666521072388,49.26497030258179,47.026145458221436,45.92947435379028,43.71086502075195,39.557472944259644,35.77101731300354,33.05240750312805,31.990204334259033,30.936143159866333,29.618871927261353,24.20788550376892,23.095935106277466,20.970303535461426
